Seite,Seitenaufrufe,Einzelne Seitenaufrufe,Durchschn Besuchszeit auf Seite,Einstiege,Absprungrate,% Ausstiege,Seitenwert
/de/2016_10/sport/,6089,4582,00:01:09,385,"47,01 %","32,75 %","0,00 CHF"
/de/2016_10/basel/713045,6056,5674,00:04:12,4113,"89,96 %","75,20 %","0,00 CHF"
/de/2016_39/leben/730668,6054,5457,00:03:43,3685,"85,51 %","69,79 %","0,00 CHF"
/de/2016_40/basel/731281,6038,5585,00:03:01,4976,"89,17 %","81,62 %","0,00 CHF"
/de/2016_28/basel/724047,6012,5434,00:05:21,3852,"88,34 %","73,85 %","0,00 CHF"
/de/2016_27/basel/723253,5992,5493,00:03:20,4011,"85,37 %","71,16 %","0,00 CHF"
/de/2016_34/sport/,5965,4528,00:01:17,676,"37,43 %","32,69 %","0,00 CHF"
/de/2016_17/sport/717324,5950,5352,00:04:29,2805,"83,57 %","63,95 %","0,00 CHF"
/de/2016_42/basel/732111,5938,5416,00:05:07,4167,"86,25 %","74,37 %","0,00 CHF"
/de/2016_31/basel/725831,5913,5591,00:03:36,4763,"87,86 %","79,65 %","0,00 CHF"
/selection,5891,4979,00:00:43,589,"25,81 %","20,73 %","0,00 CHF"
/de/2016_3/basel/708612,5878,5232,00:04:36,3682,"82,10 %","68,39 %","0,00 CHF"
/de/2016_34/sport/727529,5849,5588,00:04:27,4257,"91,78 %","81,07 %","0,00 CHF"
/de/2016_37/sport/,5839,4395,00:01:19,812,"32,14 %","34,00 %","0,00 CHF"
/de/2016_4/basel/709573,5835,5178,00:02:52,3808,"81,07 %","66,87 %","0,00 CHF"
/de/2016_43/basel/732785,5815,5125,00:03:32,1477,"76,78 %","49,58 %","0,00 CHF"
/de/2016_39/basel/,5777,4189,00:01:08,300,"38,33 %","25,57 %","0,00 CHF"
/de/2016_29/international/724825,5767,5343,00:04:01,4640,"89,14 %","82,63 %","0,00 CHF"
/de/2016_23/kultur/720943,5719,4706,00:03:12,1422,"75,67 %","48,70 %","0,00 CHF"
/de/2016_26/schweiz/722690,5717,5279,00:04:16,4195,"88,46 %","78,17 %","0,00 CHF"
/themen/FC Basel,5703,4771,00:01:03,1198,"22,54 %","30,90 %","0,00 CHF"
/de/2016_40/sport/,5681,4076,00:01:01,533,"42,96 %","25,07 %","0,00 CHF"
/de/2016_10/schweiz/713106,5665,5380,00:04:20,4292,"93,27 %","81,69 %","0,00 CHF"
/de/2016_21/sport/719658,5662,5175,00:03:53,4261,"91,18 %","80,71 %","0,00 CHF"
/de/2016_37/schweiz/729120,5627,5173,00:06:07,4265,"91,86 %","82,76 %","0,00 CHF"
/de/2016_32/basel/726149,5621,5147,00:03:36,3835,"88,84 %","77,60 %","0,00 CHF"
/de/2016_35/sport/,5619,4201,00:01:07,501,"27,15 %","29,15 %","0,00 CHF"
/de/2015_50/sport/705926,5614,4665,00:03:16,4508,"81,83 %","79,05 %","0,00 CHF"
/de/2016_23/sport/720739,5614,5328,00:02:44,4040,"91,66 %","80,03 %","0,00 CHF"
/de/2016_8/basel/711845,5605,5173,00:06:30,4593,"86,72 %","81,71 %","0,00 CHF"
/de/2016_43/kultur/732577,5599,5292,00:04:40,4688,"92,62 %","87,55 %","0,00 CHF"
/de/2016_4/kultur/709717,5573,4942,00:05:01,4206,"89,44 %","80,94 %","0,00 CHF"
/de/2016_30/basel/725305,5570,5183,00:03:14,4253,"86,29 %","75,67 %","0,00 CHF"
/de/2016_39/basel/730501,5562,5242,00:04:12,4889,"91,98 %","87,61 %","0,00 CHF"
/de/2016_50/sport/,5561,3942,00:01:02,315,"39,49 %","24,85 %","0,00 CHF"
/de/2016_29/basel/724700,5559,5156,00:04:08,3197,"89,27 %","68,39 %","0,00 CHF"
/de/2016_42/sport/,5543,4156,00:01:06,916,"29,80 %","33,25 %","0,00 CHF"
/de/2016_36/sport/,5538,4208,00:01:19,482,"54,36 %","33,50 %","0,00 CHF"
/de/blogs/bildstoff/727047,5537,5146,00:03:15,3739,"90,16 %","74,72 %","0,00 CHF"
/de/2016_39/sport/730513,5527,5215,00:03:56,3423,"90,48 %","75,05 %","0,00 CHF"
/de/2016_48/basel/735554,5524,5083,00:06:05,2258,"83,22 %","65,64 %","0,00 CHF"
/de/2016_25/basel/722071,5487,5141,00:02:56,3913,"90,65 %","76,00 %","0,00 CHF"
/de/2016_19/basel/718440,5484,5171,00:03:03,4437,"90,29 %","81,05 %","0,00 CHF"
/de/2016_14/international/715665,5466,5157,00:04:47,4506,"89,26 %","84,30 %","0,00 CHF"
/de/2016_38/kultur/730000,5454,5097,00:04:54,4676,"89,31 %","84,29 %","0,00 CHF"
/de/2016_48/basel/735672,5449,4999,00:04:42,2933,"83,50 %","63,09 %","0,00 CHF"
/de/2016_41/schweiz/731400,5424,4973,00:04:47,4059,"88,13 %","77,56 %","0,00 CHF"
